,date,words
12467,2023-11-27 17:14,"['政治', '财政', '道义上', '基督', '帐篷', '成员', '前线', '军队', '内', '心脏', '樱花', '来点', '石锤', '视频']"
12468,2023-11-27 17:11,"['通讯员', '人质', '食物', '药物', '人质', '勇气', '人质', '会议', '讲座', '故事会', '人质', '体验', '企业', '来点', '石锤', '视频']"
12469,2023-11-27 17:08,"['方', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '国际', '时讯', '视频']"
12470,2023-11-27 17:08,"['通向', '步子', '局势', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '总台', '记者', '新闻', '博', '视频']"
12471,2023-11-27 17:06,"['地带', '俘虏', '成员', '时', '来源', '博', '视频']"
12472,2023-11-27 17:06,"['人质', '人质', '人质', '毒气', '手段', '来点', '石锤', '视频']"
12473,2023-11-27 17:06,"['通向', '步子', '局势', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '总台', '记者', '新闻', '博', '视频']"
12474,2023-11-27 06:14,"['市长', '书记', '村霸', '保护伞', '法院', '法官', '伪造证据', '人民', '红军', '锄奸', '通报', '市长', '副局长', '建议', '量', '作者', '辣评', '网页', '链接']"
12475,2023-11-27 06:01,"['高新技术', '股份', '有限公司', '高新技术', '股份', '有限公司', '公司', '公司', '资讯', '公司']"
12476,2023-11-27 12:22,"['官员', '器官', '来源', '特', '视频']"
12477,2023-11-27 15:21,"['军事', '权利', '妇女', '人质', '时', '集会', '现场', '所有人', '电视台', '星际', '博', '视频']"
12478,2023-11-27 15:20,"['军队', '名', '儿童', '石块', '视频']"
12479,2023-11-27 15:15,"['高级别', '会议', '消息', '轮值', '主席国', '高级别', '会议', '委员', '外交部长', '会议', '来源']"
12480,2023-11-27 15:10,"['男童', '父亲', '武装', '名', '人质', '男童', '家人', '家人', '团圆', '影片', '女兵', '医院', '走廊', '父亲', '时', '双臂', '场面', '感人', '母亲', '祖父', '内阁', '网页', '链接', '视频']"
12481,2023-11-27 15:09,"['系统', '系统', '双子', '娇妹']"
12482,2023-11-27 15:06,"['热点', '国际', '新闻', '参考消息', '战争', '网页', '链接']"
12483,2023-11-27 15:01,"['名', '妇女儿童', '人员', '人', '图', '图', '人数', '人', '性质', '人质', '人员', '新闻']"
12484,2023-11-28 22:57,"['政权', '公约', '成员国', '法律', '国际事务', '部长', '礼', '国际', '情况', '武器', '神经', '毒剂', '政权', '物质']"
12485,2023-11-28 22:56,['来源']
12486,2023-11-28 22:55,"['土地', '家园', '边关', '军徽', '博', '视频']"
12487,2023-11-28 21:41,"['本质', '恐怖主义', '平民', '汽车', '人质', '边境', '人质', '人质', '小孩', '妇女', '人质', '博', '视频']"
12488,2023-11-28 22:53,"['砂西', '智商', '逻辑', '智商', '历史', '砂', '历史']"
12489,2023-11-28 22:53,"['航母', '场景', '卫队', '警告', '航母', '时', '飞机', '航空母舰', '海军', '航母', '群', '警告', '强国', '路', '长征', '后卫', '视频']"
12490,2023-11-28 22:52,"['视频', '笼子', '娃娃', '儿童', '手', '网观', '世界', '手', '视频']"
12491,2023-11-28 22:52,"['独家', '视频', '国际', '共识', '国家', '主席', '金砖', '国家', '领导人', '视频', '峰会', '持久和平', '局势', '根本原因', '人民', '权', '生存权', '权', '漠视', '国', '方案', '民族', '持久和平', '权威性', '国际', '国际', '共识', '根本原因', '新闻', '新闻', '博', '视频']"
12492,2023-11-28 22:52,"['格', '地带', '士兵', '总理', '士兵', '爆炸事件', '命令', '武力', '战士', '战争', '目标', '采取行动', '来源']"
12493,2023-11-28 22:52,"['航母', '强势', '警告', '半岛', '电视台', '国际', '社会', '期限', '高级别', '会议', '平民', '航母', '群', '警告', '导弹', '驱逐舰', '话题', '权威专家', '来源', '宇宙', '飞', '火凤凰', '博', '视频']"
12494,2023-11-28 22:48,"['发生爆炸', '事件', '地点', '协同', '协议', '事件', '装置', '军队', '枪声', '指向', '士兵', '士兵', '商定', '停火线']"
12495,2023-11-28 21:58,"['国际', '社会', '人质', '期限', '地带', '发生冲突', '国际', '社会', '共识', '视频', '兵道', '魂', '博', '视频']"
12496,2023-11-28 21:53,"['人质', '事情', '视频']"
12497,2023-11-28 21:51,"['名', '地带', '伤者', '入境', '报', '时间', '新闻', '总署', '声明', '名', '地带', '人员', '名', '地带', '护照', '持有者', '入境', '拉法', '地带', '卡车', '总数', '地带', '医疗', '物资', '粮食', '水', '燃料', '新闻']"
12498,2023-11-28 21:50,"['地带', '汗', '家庭', '房子', '战斗机', '住家', '废墟', '缘', '木球', '视频']"
12499,2023-11-28 21:50,"['夜尘', '锋刃', '博', '视频']"
12500,2023-11-28 21:49,"['视频', '笼子', '娃娃', '儿童', '妹', '博', '视频']"
12501,2023-11-28 21:45,"['画面', '月球', '表面', '画面', '成', '孩子', '身影', '建筑', '成堆', '瓦砾', '路透社', '报导', '武装', '团体', '画面', '学校', '教堂', '世纪', '堡垒']"
12502,2023-11-28 21:40,"['民众', '集体', '事件', '网页', '链接']"
12503,2023-11-28 21:37,"['影', '粉', '计划', '榜巴', '手', '手', '视频']"
12504,2023-11-28 21:31,"['声援', '计划', '苍穹', '博', '视频']"
12505,2023-11-27 09:16,"['老铁', '金价', '信号', '人', '黄金', '过巴', '事件', '黄金', '黄金', '损', '目标']"
12506,2023-11-27 09:16,"['老铁', '金价', '信号', '人', '黄金', '过巴', '事件', '黄金', '黄金', '损', '目标', '黄金', '外汇', '黄金', '现货', '黄金']"
12507,2023-11-27 09:15,"['金砖', '国家', '领导人', '视频', '峰会', '方', '地带', '生效', '志愿军', '烈士', '遗骸', '双', '长空', '礼遇', '回家', '烈士', '遗物', '名字', '水壶', '战', '人民', '疾病', '感染者', '针对性', '措施', '跨科', '跨院', '力量', '能力', '学生', '患病', '作业', '硬性', '抗病毒', '医疗', '用心', '用情', '新闻', '博', '视频']"
12508,2023-11-27 09:15,"['爸', '军事', '民心', '世人', '嘴脸']"
12509,2023-11-27 09:14,"['围观', '国产', '护卫舰', '地球', '镜头', '博', '视频']"
12510,2023-11-27 09:14,"['金砖', '国家', '领导人', '视频', '峰会', '方', '地带', '生效', '志愿军', '烈士', '遗骸', '双', '长空', '礼遇', '回家', '烈士', '遗物', '名字', '水壶', '战', '人民', '疾病', '感染者', '针对性', '措施', '跨科', '跨院', '力量', '能力', '学生', '患病', '作业', '硬性', '抗病毒', '医疗', '用心', '用情', '新闻', '博', '视频', '新闻']"
12511,2023-11-27 09:14,"['国', '方案', '国际', '社会', '方案', '边界', '基础', '主权']"
12512,2023-11-27 09:12,"['金砖', '国家', '领导人', '视频', '峰会', '方', '地带', '生效', '志愿军', '烈士', '遗骸', '双', '长空', '礼遇', '回家', '烈士', '遗物', '名字', '水壶', '战', '人民', '疾病', '感染者', '针对性', '措施', '跨科', '跨院', '力量', '能力', '学生', '患病', '作业', '硬性', '抗病毒', '医疗', '用心', '用情', '新闻', '博', '视频']"
12513,2023-11-27 09:11,"['老铁', '金价', '信号', '人', '黄金', '过巴', '事件', '黄金', '黄金', '损', '目标', '黄金', '外汇', '走势', '黄金', '外汇', '黄金', '黄金', '外汇', '原油', '外汇', '黄金', '现货', '黄金']"
12514,2023-11-27 09:11,"['战事', '交火', '国家', '人', '炮', '人死枪', '手', '梦', '梦想', '战', '祖国', '普通人', '战争']"
12515,2023-11-28 20:57,"['人道主义', '黄媒', '博', '视频']"
12516,2023-11-28 20:56,"['人质', '指', '武装', '地带', '人', '期', '监狱', '人质', '人质', '平民', '人质', '指', '人士', '机会', '急需', '物资', '名', '双重国籍', '人质', '名囚']"
12517,2023-11-28 20:54,"['航母', '群', '警告', '航母', '群', '警告', '手', '手', '视频']"
12518,2023-11-28 20:47,"['名', '媒体', '工作者', '半岛', '电视台', '时间', '记者', '委员会', '上周末', '记者', '证实', '名', '记者', '名', '人', '名', '记者', '记者', '委员会', '证实', '记者', '新闻', '博', '视频']"
12519,2023-11-28 20:45,"['导弹', '来源', '小央', '视频', '警眼品', '博', '视频']"
12520,2023-11-28 20:39,"['航母', '战斗群', '刀枪', '武装', '小心', '航母', '视频']"
12521,2023-11-28 20:38,"['消息', '秘书长', '领土', '军事', '秘书长', '派兵', '军事', '历史', '全触', '世界', '军事']"
12522,2023-11-28 20:37,"['武装', '士兵', '武装', '部队', '计划', '行军', '边境', '军队', '边境', '声援', '来源', '博', '视频']"
12523,2023-11-28 20:36,"['市长', '书记', '村霸', '保护伞', '法院', '法官', '伪造证据', '人民', '红军', '锄奸', '男星', '女星']"
12524,2023-11-28 06:50,"['书记', '政府', '被告', '市长', '书记', '市政府', '被告方', '被告', '农业', '农村', '局长', '村霸', '保护伞', '合法', '网页', '链接']"
12525,2023-11-28 20:35,"['市长', '书记', '村霸', '保护伞', '法院', '法官', '伪造证据', '人民', '红军', '锄奸']"
12526,2023-11-27 16:15,"['头条', '文章', '扭转局势', '全球', '扭转局势', '全球']"
12527,2023-11-27 16:15,"['通向', '步子', '局势', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '总台', '记者']"
12528,2023-11-27 16:15,"['轮值', '主席国', '高级别', '会议', '委员', '外交部长', '会议', '平民', '人', '灾难', '国际', '社会', '高度', '国际', '责任', '建设性', '决议', '步骤', '大人', '危机', '灾难', '轮值', '主席国', '高级别', '会议', '交流', '共识', '地区', '人道主义', '危机', '平民', '国', '方案', '贡献', '新闻']"
12529,2023-11-27 16:15,"['通向', '步子', '局势', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '总台', '记者', '新闻', '博', '视频']"
12530,2023-11-27 16:15,"['国际', '责任', '记者会', '记者', '外长', '高级别', '会议', '会议', '平民', '人', '灾难', '国际', '社会', '高度', '国际', '责任', '建设性', '决议', '决议', '决议', '步骤', '大人', '危机', '灾难', '轮值', '主席国', '高级别', '会议', '交流', '共识', '地区', '人道主义', '危机', '平民', '国', '方案', '贡献', '来源', '新闻', '总台', '记者']"
12531,2023-11-27 16:14,"['通向', '步子', '局势', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议']"
12532,2023-11-27 16:14,"['关系', '领土', '争端', '宗教', '方式', '分歧', '战争', '国家', '人民']"
12533,2023-11-27 16:13,"['高级别', '会议', '轮值', '主席国', '高级别', '会议', '委员', '外交部长', '会议', '平民', '人', '灾难', '国际', '社会', '高度', '国际', '责任', '建设性', '决议', '步骤', '大人', '危机', '灾难', '轮值', '主席国', '高级别', '会议', '交流', '共识', '地区', '人道主义', '危机', '平民', '国', '方案', '贡献', '新闻']"
12534,2023-11-27 16:12,"['高级别', '会议', '轮值', '主席国', '高级别', '会议', '委员', '外交部长', '会议', '平民', '人', '灾难', '国际', '社会', '高度', '国际', '责任', '建设性', '决议', '步骤', '大人', '危机', '灾难', '轮值', '主席国', '高级别', '会议', '交流', '共识', '地区', '人道主义', '危机', '平民', '国', '方案', '贡献', '总台', '记者', '新闻', '博', '视频']"
12535,2023-11-27 16:11,"['士兵', '战场', '项链', '女友', '女孩', '战火', '青蜂', '微', '记录', '博', '视频']"
12536,2023-11-28 19:54,"['女侠', '人', '电影', '现场图', '花钱', '学生', '网络', '图', '美金', '网络', '机器人', '大本营']"
12537,2023-11-28 19:51,"['资本', '势力', '国家', '经济', '力量', '硬道理', '高调', '利用', '星链', '人民', '网络服务', '人', '网络', '提供者', '电信', '部门', '星链', '人民', '星链', '参观', '村庄', '废墟', '讲话', '人', '星链', '网络服务', '国际', '星链']"
12538,2023-11-28 19:49,"['双重国籍', '医生', '医院', '经历', '双重国籍', '记者会', '医疗', '地带', '医院', '媒体', '地带', '医院', '一幕幕', '人', '场景', '医院', '伤员', '儿童', '孩子', '截肢', '手术', '死伤者', '时', '医院', '医护人员', '急诊室', '家人', '用光', '兽用', '国际', '时讯', '视频']"
12539,2023-11-28 19:48,"['世界', '利益']"
12540,2023-11-28 19:47,"['坦克', '装甲车辆', '坦克', '履带', '战场']"
12541,2023-11-28 19:44,['网络']
12542,2023-11-28 19:41,"['网', '信息', '缺水', '食物', '燃料', '废墟', '小女孩', '儿童', '消息', '博', '视频']"
12543,2023-11-28 18:58,"['媒布', '媒布']"
12544,2023-11-28 19:40,"['士兵', '建筑', '女儿', '国防', '时报', '微', '记录', '博', '视频']"
12545,2023-11-28 18:58,"['爸爸', '出镜', '废墟', '小女孩', '儿童', '消息', '博', '视频']"
12546,2023-11-28 19:39,"['盟友', '盟友', '棋子', '弃子', '关系', '洗脑', '人权', '媒说']"
12547,2023-11-28 18:53,"['局势', '人', '专辑', '网页', '链接']"
12548,2023-11-28 19:36,"['孩子', '孩童', '消息', '博', '视频']"
12549,2023-11-28 18:53,"['期限', '原本', '名', '妇女儿童']"
12550,2023-11-28 18:53,"['爸爸', '情况', '废墟', '小女孩', '消息', '博', '视频']"
12551,2023-11-28 18:47,"['伟人', '前辈', '概', '头条', '网页', '链接']"
12552,2023-11-28 18:47,"['伟人', '前辈', '概', '头条', '网页', '链接']"
12553,2023-11-28 18:44,"['队', '创始人', '国旗', '黄媒']"
12554,2023-11-28 18:41,"['计划', '局势', '视频']"
12555,2023-11-28 18:41,"['环境', '废墟', '废墟', '小女孩', '消息', '博', '视频']"
12556,2023-11-27 08:02,"['海军', '护卫舰', '造船厂', '海试', '海军', '服役', '护卫舰', '护卫舰', '利', '防波堤', '岩石', '解体', '命名', '舷号', '博', '视频']"
12557,2023-11-27 13:02,"['黄金', '牛市', '涨', '网页', '链接', '黄金', '走势', '黄金', '原油', '涨幅', '黄金', '资产']"
12558,2023-11-27 02:54,"['大', '概率', '军队', '军队', '警告性']"
12559,2023-11-27 13:00,"['食物', '水', '住房', '用品', '医疗', '用品', '卡车', '过境', '人', '卡', '车辆', '救护车', '视频']"
12560,2023-11-27 13:00,"['效应', '政策', '效应', '政策', '地步', '推卸责任', '网页', '链接', '环', '视频', '博', '视频']"
12561,2023-11-28 18:00,"['医务人员', '视频']"
12562,2023-11-28 17:58,"['武器', '地带', '网友', '地带', '战争', '种类', '导弹', '尺寸', '形式', '杀伤力', '破坏力', '导弹', '导弹', '残骸', '博', '视频']"
12563,2023-11-28 17:54,"['仗', '剑', '直言', '表明态度', '视频']"
12564,2023-11-28 17:52,"['记者', '军队', '汗', '黄媒', '博', '视频']"
12565,2023-11-28 17:51,"['利用', '时间', '时间']"
12566,2023-11-28 17:50,"['博主', '生长', '大巴', '时', '教导', '受害者', '事实', '视频']"
12567,2023-11-28 17:48,"['围脖', '平民', '种族', '极端', '言论', '方', '道义']"
12568,2023-11-28 17:47,"['网友', '大使馆', '黄媒']"
12569,2023-11-28 17:46,"['头条', '文章', '派兵', '派兵']"
12570,2023-11-28 17:41,"['程墨', '挑战者', '战争', '局势', '局势', '战争', '速报', '战争', '战争', '速报', '程墨', '挑战者', '战争']"
12571,2023-11-28 17:00,"['饥饿', '动物园', '动物', '半岛', '电视台', '时间', '饥饿', '动物园', '动物', '工作人员', '生效', '动物园', '损失', '情况', '新闻']"
12572,2023-11-28 17:00,"['人权', '专家', '全球', '内', '声援', '受害者', '人', '情况', '地带', '暴力', '人道主义', '政策', '错误', '恐怖主义', '艺术', '公众', '专家', '艺术家', '学者', '记者', '活动家', '运动员', '知名度', '国家', '有权', '声援', '人权', '受害者', '国家', '被占领土', '政策', '声援', '记者', '媒体', '目标', '风险', '新闻', '专家', '证据', '国家', '风险', '仇恨', '风险', '仇恨', '标签', '公民', '政治权利', '国际公约', '条所', '权', '民主', '人权', '合法性', '性', '条件', '责任', '武装冲突', '平民', '化', '仇恨', '言论', '仇恨', '言论', '仇视', '现象', '声援', '言论', '环境', '信息', '网页', '链接', '图片']"
12573,2023-11-28 16:58,"['社交', '媒体', '首席', '执行官', '总理', '总统', '村落', '指', '反犹太', '言论', '目标', '博', '视频']"
12574,2023-11-28 16:58,"['军方', '俘虏', '妇女儿童', '老年人', '俘虏', '基础', '青年人', '年轻人', '军队', '可能性', '俘虏', '俘虏', '意义', '博', '新知', '博主']"
12575,2023-11-28 16:55,"['作家', '种族隔离', '国家', '作家', '种族隔离', '特权', '人', '种族隔离', '计划', '被占领土', '术语', '国家', '视频']"
12576,2023-11-28 16:54,"['通向', '步子', '平民', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '人民', '现场', '人民', '视频', '博', '视频']"
12577,2023-11-28 16:42,"['文化', '国学', '小民', '情况', '平民', '儿童', '眼神', '链接', '问道', '国学', '小民']"
12578,2023-11-28 16:41,"['欧洲人', '权', '尸体', '器官', '器官', '战争', '新闻', '视频']"
12579,2023-11-28 16:40,[]
12580,2023-11-28 16:40,"['外长', '遭遇', '恐怖袭击', '恐怖袭击', '时间', '会议', '会议主题', '成员国', '国家', '环', '国', '成员国', '代表团', '会议', '成员国', '缺席', '会议', '外交政策', '代表', '地带', '政治', '解决方案', '人员', '方案', '重要性', '遭遇', '恐怖袭击', '恐怖袭击', '国际', '人道', '法', '国家', '国家', '博', '视频']"
12581,2023-11-27 11:04,"['地带', '地带', '部队', '目标', '时报', '背景', '总理', '地带', '部队', '时报', '地带', '目标', '总理', '办公室', '视频', '战争', '目标', '所有人', '构成威胁', '能力', '力量', '毅力', '战争', '目标', '外媒', '地带', '时间', '时', '生效', '协议', '武装', '军事行动', '环球网']"
12582,2023-11-27 11:03,"['民族', '民族', '噩梦', '名单', '战争', '壁纸', '水印', '手机', '壁纸', '全屏', '水印', '女生', '头像', '男生', '头像', '动漫', '头像', '情侣', '头像', '情头', '背景图', '水印', '表情', '渣', '爹', '博', '视频']"
12583,2023-11-27 11:00,"['战士', '证据', '隧道', '网络', '人', '声称', '军事行动', '难民', '危机', '边境', '人', '流离失所', '战争', '损失', '来源', '军', '平民', '妇女儿童', '元素', '世界']"
12584,2023-11-27 11:00,"['民众', '黑色', '购物', '民众', '百货', '商业区', '集会', '民众', '口号', '地带', '人', '博', '视频']"
12585,2023-11-27 11:00,"['走廊', '难民营', '视频']"
12586,2023-11-27 01:23,"['叛徒', '现身', '错误', '错误', '局势', '叛徒', '网页', '链接']"
12587,2023-11-27 01:21,"['新闻', '留学生', '涂鸦', '使馆', '媒体报道', '旅法', '留学生', '标语', '留学生', '涂鸦', '使馆', '新闻', '客户端', '民主自由', '人权']"
12588,2023-11-26 11:15,"['鹰派', '代表', '人质', '总体', '比例', '罪犯', '无辜', '受害者', '无辜', '受害者', '违法者', '关键', '利用', '资产', '陷阱']"
12589,2023-11-27 01:16,"['物', '小店']"
12590,2023-11-27 01:07,"['人类', '战争', '霸权', '人类', '战争', '国家', '世界', '反面角色', '新闻', '看点']"
12591,2023-11-27 01:07,"['乘船', '表态', '乘船', '表态', '网页', '链接']"
12592,2023-11-27 01:00,['旧约']
12593,2023-11-27 00:33,"['名', '人', '人巴']"
12594,2023-11-27 00:31,"['机翻', '网友', '人性']"
12595,2023-11-25 22:28,"['视频', '大使馆', '博', '视频']"
12596,2023-11-27 00:31,"['物', '小店']"
12597,2023-11-27 00:29,"['金砖', '国家', '领导人', '视频', '峰会', '方', '地带', '生效', '志愿军', '烈士', '遗骸', '双', '长空', '礼遇', '回家', '烈士', '遗物', '名字', '水壶', '战', '人民', '疾病', '感染者', '针对性', '措施', '跨科', '跨院', '力量', '能力', '学生', '患病', '作业', '硬性', '抗病毒', '医疗', '用心', '用情', '新闻', '博', '视频']"
12598,2023-11-27 00:26,"['真人', '鸡', '战场', '民族', '军', '汗', '大帅', '政府军', '营地', '视角', '视频', '战场', '视角', '视频', '民地', '武', '水平', '战区', '边境', '化演', '地', '战事', '使馆', '大象', '军事', '视频']"
12599,2023-11-26 14:49,"['寰亚', '世界', '博', '视频']"
12600,2023-11-27 00:24,"['物', '小店']"
12601,2023-11-27 00:23,"['家人', '晨雾', '博', '视频']"
12602,2023-11-27 00:19,"['油', '纸包', '国']"
12603,2023-11-27 17:06,"['网友', '妇女', '借口', '黄媒']"
12604,2023-11-27 17:05,"['方', '记者会', '人员', '通向', '步子', '平民', '天', '人员伤亡', '人道主义', '灾难', '暴力', '武力', '持久和平', '局势', '决议', '会议', '决议', '国际', '时讯', '视频']"
12605,2023-11-27 17:05,"['媒', '名', '工作人员', '亲信', '会面', '政府', '时间', '名', '工作人员', '幕僚长', '首席', '国家', '会面', '分歧', '资深', '背景', '工作人员', '全球', '地位', '人', '锅', '影响力', '程度', '公开批评', '新闻', '全球', '视频']"
12606,2023-11-27 17:04,"['地带', '生效', '物资', '证实', '物资', '卡车', '地带', '卡车', '地带', '物资', '地带', '官员', '地带', '卡车', '燃油', '卡', '车辆', '天然气', '卡车', '小央', '视频', '博', '视频']"
12607,2023-11-27 17:01,"['地带', '生效', '物资', '证实', '物资', '卡车', '地带', '卡车', '地带', '物资', '地带', '官员', '地带', '卡车', '燃油', '卡', '车辆', '天然气', '卡车', '小央', '视频', '博', '视频']"
12608,2023-11-27 17:01,"['条件', '时间', '态度', '直', '新闻', '博', '视频']"
12609,2023-11-27 17:01,"['军人', '人质', '信', '话', '儿童', '重生', '父亲']"
12610,2023-11-27 17:00,"['地带', '生效', '物资', '证实', '物资', '卡车', '地带', '卡车', '地带', '物资', '地带', '官员', '地带', '卡车', '燃油', '卡', '车辆', '天然气', '卡车', '小央', '视频', '博', '视频']"
12611,2023-11-28 14:51,"['甬尚', '老兵', '粉丝', '公路', '家园', '甬尚', '老兵', '甬尚', '老兵', '博', '视频']"
12612,2023-11-28 15:58,"['甬尚', '老兵', '粉丝', '公路', '家园', '甬尚', '老兵']"
12613,2023-11-28 13:44,"['国际', '新闻', '博', '视频']"
12614,2023-11-28 15:58,[]
12615,2023-11-28 15:58,"['地带', '人道主义', '期限', '被扣', '人质', '秘书长', '表态', '局势', '军事', '战争', '新闻', '视频']"
12616,2023-11-28 15:55,"['建议', '争议', '热门', '博', '国际', '新闻', '观察员', '博', '视频']"
12617,2023-11-28 15:55,"['缺席', '峰会', '缺席', '理由', '理由', '峰会', '峰会', '专场', '理由', '孩子', '错']"
12618,2023-11-28 15:53,"['媒布', '高官', '国务卿', '总理', '总统', '行', '局势', '会议', '官员', '人道主义', '所有人', '平民']"
12619,2023-11-28 15:52,"['箴言', '平民', '人', '洗脑', '人', '平民', '事', '洗脑', '公园', '罪孽', '法则', '主义者', '梦想', '历史', '博', '视频']"
12620,2023-11-28 15:52,"['可视化', '大象', '砖巴', '视频']"
12621,2023-11-28 15:50,"['消息', '消息', '名', '人质', '名', '监狱', '开端', '来点', '石锤', '视频']"
12622,2023-11-28 15:49,"['新任', '总统', '仪式', '资料', '权', '恐怖主义', '人质', '计划', '大使馆', '博', '新知', '博主', '小组', '战利品', '博', '视频']"
12623,2023-11-28 14:54,"['历史', '经纬']"
12624,2023-11-28 14:54,"['人质', '信说', '女儿', '心理', '感觉', '女王', '名', '妇女儿童']"
12625,2023-11-28 14:53,"['根源', '个国', '个国', '屁股', '人', '历史', '根源', '情况', '屁股', '人', '渣', '时', '山盟海誓', '无情', '人', '好歹', '有鬼']"
12626,2023-11-28 14:51,"['领馆', '信', '网友', '大使馆', '总领事馆', '议程', '舆论', '战', '总领事馆', '总领事馆', '官方', '动态', '声称', '陌生', '朋友', '衷心感谢', '人', '总领事馆', '条', '动态', '信件', '故作', '人', '个人信息', '打码', '朋友', '内容', '辣', '眼睛', '信', '中将', '形容', '成', '正义', '形容', '成', '恐怖组织', '朋友', '网友', '声称', '网友', '立场', '网友', '朋友', '声称', '网友', '立场', '代表', '人', '误导', '历史', '蠢货', '信', '声称', '网友会', '朋友', '信', '整封信', '文稿', '页码', '页码', '地方', '错别字', '公园', '信', '人', '风格', '朋友', '人', '观点', '代表', '人巴', '网友', '立场', '暴力', '蚕食', '土地', '家园', '事情', '网友', '全世界', '网友', '国际', '社会', '共识', '国', '方案', '边界', '国家', '国际', '共识', '朋友', '代表', '圣经', '事情', '观点', '时间', '土地', '朋友', '土地', '行文', '内容', '总领事馆', '陌生', '朋友', '信件', '自然段', '收尾', '人民', '家园', '全人类', '公义', '良知', '价值', '志愿', '人', '赤夺白', '人民', '神明', '命运', '主人']"
12627,2023-11-28 14:51,"['眼神', '人', '男孩', '水管', '眼', '小男孩', '缺水', '情况', '眼神', '地带', '原本', '淡水', '地下水', '海水', '污水处理', '能力', '地带', '供水量', '世卫', '标准', '供水', '燃料', '海水', '淡化', '缺水', '博', '视频']"
12628,2023-11-28 14:50,"['前线', '老人', '病危', '记者', '医院', '距离', '地带', '医院', '人质', '人', '身体', '医院', '意识', '子女', '母亲', '遭遇', '心痛', '公平', '人', '记者团', '博', '视频']"
12629,2023-11-28 14:47,"['难民', '博', '视频']"
12630,2023-11-28 14:44,"['距', '元气大伤', '急需', '战是', '商量', '博', '视频']"
12631,2023-11-28 14:43,"['大事', '人', '国际', '时事', '人', '穷人', '局势', '工资收入', '底层', '人', '大事', '时事', '信息', '穷人', '普通人', '实际行动', '不人', '事情', '大事', '关系', '心思', '事情', '人工智能', '人', '关系人', '时间', '浪费', '事情', '话题', '浪费', '事情', '第一桶金', '关系', '社会底层', '社会', '人', '大事', '意义']"
12632,2023-11-28 22:48,"['小女孩', '时', '父亲', '父亲', '记者', '母亲', '记者', '父亲', '军队', '战争', '家园', '大象', '砖', '博', '视频']"
12633,2023-11-28 22:47,"['官方', '信息', '开炮', '炸', '车辆']"
12634,2023-11-28 22:47,"['战争', '实体']"
12635,2023-11-28 22:45,"['小男孩', '水管', '眼神', '人', '眼', '小男孩', '缺水', '情况', '眼神', '地带', '原本', '淡水', '地下水', '海水', '污水处理', '能力', '地带', '供水量', '世卫', '标准', '供水', '燃料', '海水', '淡化', '缺水', '新闻', '博', '视频']"
12636,2023-11-28 22:37,"['妻子', '来源', '局势', '国际']"
12637,2023-11-28 22:37,['观点']
12638,2023-11-28 21:29,"['全球', '人', '声援', '口号', '色巴', '博', '视频']"
12639,2023-11-28 21:29,"['时间', '理论', '战争', '目的', '人质', '战争', '地区', '地区', '地面', '战争', '人质', '平民', '妇女儿童', '全世界', '公愤', '支持者', '人道主义', '人质', '人质', '事情', '国际', '社会', '经', '意义', '体面']"
12640,2023-11-28 21:28,"['民调', '信任', '国际', '机构', '晴雨表', '结果显示', '信任', '武装', '后者', '网页', '链接', '图', '视界']"
12641,2023-11-28 21:27,"['书籍', '平民', '铅', '时期']"
12642,2023-11-28 21:26,"['地区', '顶棚', '坦克', '车', '博', '视频']"
12643,2023-11-28 21:25,"['名', '记者', '名', '记者', '名', '记者']"
12644,2023-11-28 21:25,"['大使馆', '景象', '博', '视频']"
12645,2023-11-28 21:24,"['士兵', '计划', '苍穹', '博', '视频']"
12646,2023-11-28 21:24,"['俘虏', '历史', '场景', '俘虏', '家人', '囚犯', '工作人员', '女性', '俘虏', '士兵']"
12647,2023-11-28 21:24,"['恐怖分子', '工作人员', '近东', '难民', '救济', '工程处', '证件', '战争']"
